   0.0000000000000000        0.0000000000000000     
   1.0101010101010102E-002   1.6070860253527715E-003
   2.0202020202020204E-002   3.2077008824924463E-003
   3.0303030303030304E-002   4.7953994603163620E-003
   4.0404040404040407E-002   6.3637886570199424E-003
   5.0505050505050504E-002   7.9065531228612543E-003
   6.0606060606060608E-002   9.4174806898454609E-003
   7.0707070707070704E-002   1.0890487385932787E-002
   8.0808080808080815E-002   1.2319641933046624E-002
   9.0909090909090912E-002   1.3699189630236936E-002
  0.10101010101010101        1.5023575525829901E-002
  0.11111111111111110        1.6287466785257713E-002
  0.12121212121212122        1.7485774164501207E-002
  0.13131313131313133        1.8613672502679285E-002
  0.14141414141414141        1.9666620151268802E-002
  0.15151515151515152        2.0640377261720192E-002
  0.16161616161616163        2.1531022857831178E-002
  0.17171717171717171        2.2334970624134032E-002
  0.18181818181818182        2.3048983346722202E-002
  0.19191919191919191        2.3670185948368169E-002
  0.20202020202020202        2.4196077065444695E-002
  0.21212121212121213        2.4624539120033307E-002
  0.22222222222222221        2.4953846846663189E-002
  0.23232323232323232        2.5182674239346309E-002
  0.24242424242424243        2.5310099890935533E-002
  0.25252525252525254        2.5335610703306002E-002
  0.26262626262626265        2.5259103953420181E-002
  0.27272727272727271        2.5080887706957287E-002
  0.28282828282828282        2.4801679577841504E-002
  0.29292929292929293        2.4422603838664011E-002
  0.30303030303030304        2.3945186893634059E-002
  0.31313131313131315        2.3371351132287957E-002
  0.32323232323232326        2.2703407188704880E-002
  0.33333333333333331        2.1944044637398987E-002
  0.34343434343434343        2.1096321163352104E-002
  0.35353535353535354        2.0163650249795502E-002
  0.36363636363636365        1.9149787433317685E-002
  0.37373737373737376        1.8058815181644046E-002
  0.38383838383838381        1.6895126454980213E-002
  0.39393939393939392        1.5663407017111778E-002
  0.40404040404040403        1.4368616567487339E-002
  0.41414141414141414        1.3015968770259312E-002
  0.42424242424242425        1.1610910260698526E-002
  0.43434343434343436        1.0159098713516331E-002
  0.44444444444444442        8.6663800614053925E-003
  0.45454545454545453        7.1387649555320143E-003
  0.46464646464646464        5.5824045627653170E-003
  0.47474747474747475        4.0035657970992674E-003
  0.48484848484848486        2.4086060850018994E-003
  0.49494949494949497        8.0394776630273747E-004
  0.50505050505050508       -8.0394776630297166E-004
  0.51515151515151514       -2.4086060850021336E-003
  0.52525252525252530       -4.0035657970995016E-003
  0.53535353535353536       -5.5824045627655512E-003
  0.54545454545454541       -7.1387649555322502E-003
  0.55555555555555558       -8.6663800614056302E-003
  0.56565656565656564       -1.0159098713516571E-002
  0.57575757575757580       -1.1610910260698765E-002
  0.58585858585858586       -1.3015968770259553E-002
  0.59595959595959591       -1.4368616567487577E-002
  0.60606060606060608       -1.5663407017112014E-002
  0.61616161616161613       -1.6895126454980442E-002
  0.62626262626262630       -1.8058815181644271E-002
  0.63636363636363635       -1.9149787433317914E-002
  0.64646464646464652       -2.0163650249795731E-002
  0.65656565656565657       -2.1096321163352329E-002
  0.66666666666666663       -2.1944044637399206E-002
  0.67676767676767680       -2.2703407188705095E-002
  0.68686868686868685       -2.3371351132288169E-002
  0.69696969696969702       -2.3945186893634264E-002
  0.70707070707070707       -2.4422603838664202E-002
  0.71717171717171713       -2.4801679577841681E-002
  0.72727272727272729       -2.5080887706957451E-002
  0.73737373737373735       -2.5259103953420341E-002
  0.74747474747474751       -2.5335610703306151E-002
  0.75757575757575757       -2.5310099890935675E-002
  0.76767676767676762       -2.5182674239346444E-002
  0.77777777777777779       -2.4953846846663318E-002
  0.78787878787878785       -2.4624539120033435E-002
  0.79797979797979801       -2.4196077065444820E-002
  0.80808080808080807       -2.3670185948368287E-002
  0.81818181818181823       -2.3048983346722309E-002
  0.82828282828282829       -2.2334970624134132E-002
  0.83838383838383834       -2.1531022857831279E-002
  0.84848484848484851       -2.0640377261720289E-002
  0.85858585858585856       -1.9666620151268889E-002
  0.86868686868686873       -1.8613672502679365E-002
  0.87878787878787878       -1.7485774164501280E-002
  0.88888888888888884       -1.6287466785257779E-002
  0.89898989898989901       -1.5023575525829955E-002
  0.90909090909090906       -1.3699189630236981E-002
  0.91919191919191923       -1.2319641933046662E-002
  0.92929292929292928       -1.0890487385932819E-002
  0.93939393939393945       -9.4174806898454869E-003
  0.94949494949494950       -7.9065531228612752E-003
  0.95959595959595956       -6.3637886570199571E-003
  0.96969696969696972       -4.7953994603163732E-003
  0.97979797979797978       -3.2077008824924532E-003
  0.98989898989898994       -1.6070860253527750E-003
   1.0000000000000000        0.0000000000000000     
